pid,neighborhood,overall_qual,year_built,lot_area,gr_liv_area,total_bsmt_sf,full_bath,bedroom_abvgr,garage_cars,garage_type,kitchen_qual,bsmt_qual,saleprice,pricepersf
527427110,NAmes,6,1998,4060,1337,1405.0,2,2,2.0,Attchd,Gd,Gd,181000,135.38
527450110,BrDale,6,1973,1680,987,483.0,1,2,1.0,Detchd,TA,TA,103400,104.76
527450250,BrDale,6,1973,1680,987,483.0,1,2,1.0,Detchd,TA,TA,100000,101.32
527450520,BrDale,6,1972,1890,987,483.0,1,2,1.0,Detchd,TA,TA,100500,101.82
527451060,BrDale,6,1970,1869,987,483.0,1,2,1.0,Detchd,,TA,106000,107.4
527451290,BrDale,6,1971,1680,987,483.0,1,2,1.0,Detchd,TA,TA,85400,86.52
527451400,BrDale,6,1971,1680,987,483.0,1,2,1.0,Detchd,TA,TA,89500,90.68
527451550,BrDale,5,1972,1680,1302,630.0,2,3,1.0,Detchd,TA,TA,111750,85.83
527452150,NPkVill,6,1977,4043,1069,1069.0,2,2,2.0,Attchd,TA,Gd,140000,130.96
527453160,NPkVill,6,1975,2308,1456,855.0,2,4,2.0,Attchd,TA,Gd,143000,98.21
527454120,NPkVill,7,1977,2529,1055,1055.0,2,2,2.0,Attchd,TA,Gd,148500,140.76
527455270,NAmes,5,1966,9477,892,864.0,1,3,1.0,Attchd,TA,TA,110000,123.32
528102030,NridgHt,8,2008,12444,1932,1932.0,2,2,3.0,Attchd,Ex,Ex,394617,204.25
528102110,NridgHt,10,2007,12474,2332,1682.0,2,3,3.0,BuiltIn,Ex,Ex,426000,182.68
528104050,NridgHt,10,2007,14803,2084,2078.0,2,2,3.0,Attchd,Ex,Ex,385000,184.74
528104080,NridgHt,9,2008,14948,2713,1452.0,2,3,3.0,Attchd,Ex,Ex,446261,164.49
528108150,NridgHt,8,2007,12704,1582,1582.0,2,3,3.0,Attchd,Gd,Ex,317500,200.7
528110080,NridgHt,8,2007,13891,1710,1710.0,2,2,3.0,Attchd,,Ex,372402,217.78
528110110,NridgHt,8,2007,13693,2464,2418.0,2,4,3.0,Attchd,Ex,Ex,417500,169.44
528114040,NridgHt,9,2007,14418,1950,1950.0,2,2,3.0,Attchd,Ex,Ex,383000,196.41
528118030,NridgHt,9,2006,13418,2748,1850.0,2,4,3.0,BuiltIn,Ex,Ex,390000,141.92
528118090,NridgHt,10,2005,12539,2790,1620.0,2,4,4.0,BuiltIn,Ex,Ex,460000,164.87
528120130,NridgHt,9,2005,12151,2331,1414.0,2,3,3.0,BuiltIn,Ex,Ex,379000,162.59
528142020,NridgHt,8,2007,8899,2088,948.0,2,4,3.0,BuiltIn,Gd,Gd,250000,119.73
528142140,NridgHt,8,2004,10574,2332,1148.0,2,4,3.0,BuiltIn,Ex,Ex,316000,135.51
528164060,NridgHt,10,2003,12720,2470,2535.0,1,1,3.0,Attchd,Ex,Ex,615000,248.99
528166120,NridgHt,9,2003,13688,2668,1572.0,2,3,3.0,BuiltIn,Ex,Ex,412500,154.61
528170070,NridgHt,7,2003,10625,2046,998.0,2,3,3.0,BuiltIn,Gd,Gd,284000,138.81
528172080,NridgHt,8,2003,10845,1575,1603.0,2,2,3.0,Attchd,Gd,Gd,284000,180.32
528178070,NridgHt,8,2001,16900,2649,1479.0,2,4,3.0,Attchd,Gd,Ex,421250,159.02
528178090,NridgHt,8,2003,16451,2690,1765.0,2,4,3.0,BuiltIn,Gd,Ex,370000,137.55
528180110,NridgHt,9,2008,10110,1866,1858.0,2,2,3.0,Attchd,Ex,Gd,336860,180.53
528180140,NridgHt,9,2008,8769,1702,1702.0,1,1,3.0,Attchd,Ex,Ex,367294,215.8
528181010,NridgHt,7,2005,12304,1367,1367.0,2,2,2.0,Attchd,Gd,Gd,192000,140.45
528186030,NridgHt,8,2003,12677,1518,1518.0,1,1,2.0,Attchd,Ex,Ex,274000,180.5
528186080,NridgHt,9,2005,8849,1684,1684.0,2,2,2.0,Attchd,Ex,Ex,266000,157.96
528186130,NridgHt,9,2007,8232,1800,1800.0,2,2,3.0,Attchd,Ex,Ex,370967,206.09
528186160,NridgHt,8,2006,6240,1342,1342.0,2,2,2.0,Attchd,Gd,Gd,234250,174.55
528186170,NridgHt,8,2006,6240,1342,1342.0,2,2,2.0,Attchd,Gd,Gd,219500,163.56
528188090,NridgHt,7,2003,2448,1626,764.0,2,2,2.0,BuiltIn,Gd,Gd,155000,95.33
528188150,NridgHt,7,2003,2448,1626,764.0,2,2,2.0,BuiltIn,Gd,Gd,154000,94.71
528190010,NridgHt,7,2004,8198,1358,1358.0,2,2,2.0,Attchd,Gd,Gd,207000,152.43
528228345,Blmngtn,7,2003,3940,1455,1415.0,2,2,3.0,Attchd,Gd,Gd,195000,134.02
528228405,Blmngtn,7,2004,3940,1576,1393.0,2,2,3.0,Attchd,Gd,Gd,219990,139.59
528228445,Blmngtn,7,2005,3182,1504,1346.0,2,2,2.0,Attchd,Gd,Gd,191000,126.99
528228465,Blmngtn,7,2007,3182,1266,1266.0,2,2,2.0,Attchd,Gd,Gd,159895,126.3
528228540,Blmngtn,7,2007,3710,1246,1146.0,2,2,2.0,Attchd,Gd,Gd,187687,150.63
528235020,Gilbert,6,2004,9024,1515,789.0,2,3,2.0,Attchd,Gd,Gd,179000,118.15
528235120,Gilbert,6,2004,7415,1593,839.0,2,3,2.0,Attchd,TA,TA,193000,121.16
528235180,Gilbert,7,2005,9587,1166,856.0,2,2,2.0,Attchd,Gd,Gd,190000,162.95
528240040,Gilbert,6,2005,8029,1456,728.0,2,3,2.0,Attchd,Gd,Gd,176000,120.88
528240050,Gilbert,7,2002,8010,1720,840.0,2,3,2.0,BuiltIn,Gd,Gd,188000,109.3
528250030,Gilbert,7,2003,8396,1986,847.0,2,4,2.0,BuiltIn,Gd,Gd,213000,107.25
528253020,NridgHt,7,2007,7301,1358,1350.0,2,2,2.0,Attchd,,Gd,217300,160.01
528280130,Gilbert,6,2000,10261,1792,936.0,2,3,2.0,Attchd,TA,Gd,186500,104.07
528280180,Gilbert,7,2000,8220,1892,982.0,2,3,2.0,Attchd,TA,Gd,226750,119.85
528290010,Gilbert,7,2004,15384,1490,788.0,2,3,2.0,Attchd,Gd,Gd,184000,123.49
528290090,Gilbert,7,2002,7750,1414,707.0,2,3,2.0,Attchd,Gd,Gd,176000,124.47
528292060,Gilbert,7,1999,12460,2322,1037.0,2,4,2.0,BuiltIn,TA,Gd,225000,96.9
528294060,Gilbert,7,1999,8390,1651,831.0,2,3,2.0,BuiltIn,TA,Gd,185900,112.6
528315060,NoRidge,8,1997,9660,2199,1173.0,2,3,2.0,Attchd,Gd,Gd,284500,129.38
528315110,NoRidge,8,1998,9200,2630,1470.0,2,4,3.0,Attchd,Gd,Gd,315000,119.77
528326030,NoRidge,8,2000,14260,2198,1145.0,2,4,3.0,Attchd,Gd,Gd,250000,113.74
528326110,NoRidge,9,2000,11000,2172,1519.0,2,4,3.0,BuiltIn,Ex,Ex,291000,133.98
528346050,NoRidge,8,1998,11675,2006,1982.0,2,2,3.0,Attchd,Gd,Gd,350000,174.48
528354100,NoRidge,7,1996,10990,2125,1064.0,2,4,2.0,Attchd,Gd,Ex,279500,131.53
528363020,NoRidge,8,1995,11929,2501,1242.0,2,4,3.0,Attchd,Gd,Gd,290000,115.95
528363110,NoRidge,8,1995,10437,2113,2109.0,2,2,3.0,Attchd,Gd,Gd,350000,165.64
528365060,NoRidge,7,1993,10542,2418,1311.0,2,3,3.0,Attchd,Gd,Gd,341000,141.03
528365080,NoRidge,7,1993,10010,2197,1080.0,2,4,3.0,Attchd,Gd,Gd,287500,130.86
528387050,NoRidge,7,1994,10944,2127,1223.0,2,3,2.0,Attchd,Gd,Gd,271000,127.41
528390020,NoRidge,8,1994,14303,1987,1986.0,2,2,2.0,Attchd,Gd,Gd,301500,151.74
528427010,Somerst,8,2007,11932,1580,1580.0,2,3,3.0,Attchd,Gd,Gd,235128,148.82
528427070,Somerst,6,2007,14598,1933,894.0,2,4,3.0,BuiltIn,Gd,Gd,214000,110.71
528429050,Somerst,8,2006,11957,1574,1574.0,2,3,3.0,Attchd,Gd,Gd,232000,147.4
528429070,Somerst,7,2006,13253,1578,1578.0,2,3,3.0,Attchd,Gd,Ex,240000,152.09
528429080,Somerst,9,2008,14587,1506,1498.0,2,2,2.0,Attchd,Ex,Gd,264132,175.39
528431060,Somerst,8,2007,10206,1563,1563.0,2,3,3.0,Attchd,Gd,Gd,245000,156.75
528431080,Somerst,7,2008,12274,1428,1417.0,2,3,2.0,Attchd,Ex,Gd,227680,159.44
528431120,Somerst,8,2007,9801,1861,1341.0,3,3,3.0,BuiltIn,Gd,Gd,257000,138.1
528435020,Somerst,8,2007,9428,1874,955.0,2,3,3.0,Attchd,Gd,Gd,297900,158.96
528439010,Somerst,8,2006,10037,1460,1460.0,2,3,2.0,Attchd,Gd,Ex,247000,169.18
528458030,Somerst,8,2007,8640,1372,1363.0,2,3,2.0,Attchd,Gd,Gd,212700,155.03
528458050,Somerst,7,2007,8640,1372,1372.0,2,3,2.0,Attchd,Gd,Ex,250580,182.64
528462040,Somerst,7,2007,11639,1428,1428.0,2,3,2.0,Attchd,Gd,Gd,182000,127.45
528477040,Somerst,7,2005,9803,1768,866.0,2,3,2.0,Attchd,Gd,Gd,226700,128.22
528478030,Somerst,8,2003,9375,1992,1053.0,2,3,2.0,Attchd,Gd,Ex,250000,125.5
528478040,Somerst,7,2005,10625,1958,1026.0,2,3,3.0,Attchd,Gd,Gd,250000,127.68
528480060,Somerst,8,2007,10800,2078,1034.0,2,3,3.0,Attchd,Ex,Ex,339750,163.5
528480160,Somerst,7,2007,8125,1665,813.0,2,3,2.0,Attchd,Gd,Gd,205950,123.69
528482020,Somerst,8,2007,10625,1660,1660.0,2,3,3.0,Attchd,Gd,Gd,256000,154.22
528488140,Somerst,7,2007,7500,1218,1218.0,2,2,2.0,Attchd,Gd,Gd,230348,189.12
528490080,Somerst,6,2003,8791,1728,864.0,2,3,2.0,Attchd,,Gd,207500,120.08
531363060,SawyerW,7,2004,7500,1080,1080.0,1,3,0.0,,Gd,Gd,141000,130.56
531371070,SawyerW,6,2003,10110,1696,835.0,2,3,2.0,Attchd,,Gd,188000,110.85
531373060,SawyerW,7,2003,12774,1663,835.0,2,3,2.0,Attchd,Gd,Gd,192500,115.75
531375050,SawyerW,6,2005,13072,1175,1175.0,1,3,0.0,,Gd,Gd,146000,124.26
531375110,SawyerW,5,2004,13695,1114,1114.0,1,3,2.0,Detchd,Gd,TA,159000,142.73
531375120,SawyerW,6,2003,13695,1114,1114.0,1,3,2.0,Detchd,Gd,Gd,155000,139.14
531376010,SawyerW,6,2004,8366,1640,798.0,2,3,2.0,Attchd,Gd,Gd,173000,105.49
531376070,SawyerW,7,2007,9260,1162,1162.0,2,3,2.0,Attchd,Gd,Gd,170000,146.3
531382090,SawyerW,6,1995,8453,1609,754.0,2,3,2.0,Attchd,Gd,Gd,182000,113.11
531382110,SawyerW,6,1993,8480,1680,886.0,2,3,2.0,Attchd,Gd,Gd,163000,97.02
531382120,SawyerW,6,1994,8125,1679,1408.0,2,3,2.0,Attchd,Gd,Gd,193500,115.25
531384030,SawyerW,7,1994,14565,1657,832.0,2,3,2.0,Attchd,Gd,Gd,189000,114.06
531385060,SawyerW,6,2001,8450,1677,827.0,2,3,2.0,Attchd,Gd,Gd,190500,113.6
531450030,SawyerW,7,1992,8285,1737,836.0,2,3,2.0,Attchd,Gd,Gd,175000,100.75
531450090,SawyerW,6,1991,7153,1294,1278.0,2,3,2.0,Attchd,Gd,Gd,179200,138.49
531450170,SawyerW,6,1993,9291,1710,832.0,2,3,2.0,Attchd,Gd,Gd,187000,109.36
531451020,SawyerW,6,1993,8012,1617,1604.0,2,2,2.0,Attchd,Gd,Gd,193000,119.36
531452140,SawyerW,6,1993,7892,1199,1199.0,2,2,2.0,Attchd,Gd,Gd,153900,128.36
532351050,Sawyer,5,1963,9100,984,984.0,1,3,1.0,Attchd,TA,TA,128000,130.08
532353050,Sawyer,5,1962,12968,912,912.0,1,2,1.0,Detchd,TA,TA,144000,157.89
532354150,Sawyer,5,1961,8100,864,864.0,1,3,1.0,Detchd,Gd,TA,135000,156.25
532376170,Sawyer,5,1968,8450,890,890.0,1,3,1.0,Detchd,TA,TA,115000,129.21
532377020,Sawyer,5,1963,6360,864,864.0,1,3,1.0,Attchd,TA,Gd,119916,138.79
532378200,Sawyer,6,1961,6768,912,912.0,1,3,1.0,Detchd,Gd,TA,142000,155.7
532477030,Veenker,6,1974,19508,1430,1430.0,2,3,2.0,Attchd,TA,TA,192000,134.27
532479020,Sawyer,5,1972,10759,1641,1001.0,2,4,2.0,Detchd,,Gd,140000,85.31
533125080,NoRidge,6,1990,9205,2683,930.0,2,4,2.0,Attchd,Gd,Gd,290000,108.09
533125140,NoRidge,9,1993,11025,2786,1848.0,2,4,2.0,Attchd,Gd,Gd,372500,133.7
533206050,Somerst,7,2004,4282,1391,1391.0,2,2,2.0,Attchd,Gd,Gd,196000,140.91
533208080,Somerst,7,2006,4017,1250,625.0,2,2,2.0,Detchd,Gd,Gd,171900,137.52
533208140,Somerst,7,2004,3435,1245,1235.0,2,1,2.0,Attchd,Gd,Gd,178000,142.97
533212050,Somerst,6,2005,3180,1200,600.0,2,2,2.0,Detchd,Gd,Gd,165000,137.5
533212140,Somerst,7,2007,3180,1392,689.0,2,2,2.0,Detchd,Gd,Gd,146000,104.89
533212150,Somerst,7,2007,3604,1392,689.0,2,2,2.0,Detchd,Gd,Gd,146000,104.89
533213070,Somerst,7,1999,2280,1501,744.0,2,3,2.0,Detchd,TA,Gd,179400,119.52
533213120,Somerst,6,1999,2280,1549,744.0,2,3,2.0,Detchd,TA,Gd,172900,111.62
533215020,Somerst,9,2000,4765,1638,1614.0,2,2,2.0,Attchd,Ex,Gd,300000,183.15
533215030,Somerst,9,2001,4538,1310,1310.0,1,1,2.0,Attchd,Gd,Ex,285000,217.56
533215040,Somerst,9,2001,4385,1419,1419.0,1,2,2.0,Attchd,Ex,Ex,290000,204.37
533215070,Somerst,9,1999,4109,1557,1557.0,2,2,2.0,Attchd,Ex,Gd,305000,195.89
533215080,Somerst,9,1999,5119,1709,1698.0,2,2,2.0,Attchd,Gd,Ex,328900,192.45
533217050,Somerst,7,1999,2160,1252,600.0,2,2,2.0,Detchd,Gd,Gd,160000,127.8
533217060,Somerst,7,1999,2160,1404,672.0,2,3,2.0,Detchd,Gd,Gd,170000,121.08
533234020,Somerst,7,2001,10646,1789,858.0,2,3,2.0,Attchd,TA,TA,223000,124.65
533236060,Somerst,8,1999,2645,1586,960.0,2,3,2.0,Detchd,Gd,Gd,170000,107.19
533236070,Somerst,8,1999,2645,1607,960.0,2,3,2.0,Detchd,Gd,Gd,200000,124.46
533236090,Somerst,10,1998,3951,2393,970.0,2,2,2.0,Attchd,Ex,Gd,345000,144.17
533250050,Veenker,8,1996,14963,1288,1260.0,1,1,2.0,Attchd,Ex,Gd,245500,190.61
533250110,Veenker,8,1995,11064,1239,1230.0,1,1,2.0,Attchd,Gd,Gd,217500,175.54
533250160,Veenker,8,1993,10846,1719,1719.0,1,1,2.0,Attchd,Gd,Gd,324000,188.48
533251120,Veenker,6,1984,11120,1232,1232.0,2,3,2.0,Attchd,TA,Gd,162500,131.9
533350090,Veenker,9,1977,24572,2944,994.0,2,3,3.0,Attchd,Gd,Gd,150000,50.95
533350120,Veenker,8,1976,16280,1671,1426.0,3,3,2.0,Attchd,Ex,Gd,290000,173.55
534104100,Somerst,7,2002,7500,1812,952.0,2,3,2.0,Attchd,TA,Gd,205000,113.13
534126090,NWAmes,7,1970,10400,1682,1304.0,2,3,2.0,Attchd,TA,TA,174000,103.45
534127210,NWAmes,6,1969,11104,1427,1427.0,2,4,2.0,Attchd,TA,TA,183000,128.24
534127230,NWAmes,6,1968,11050,1740,1740.0,1,4,2.0,Attchd,TA,TA,150000,86.21
534128050,NWAmes,6,1971,11040,1258,1258.0,2,3,2.0,Attchd,Gd,TA,145000,115.26
534129060,NWAmes,7,1967,15387,1620,1620.0,2,4,2.0,Attchd,Gd,TA,215000,132.72
534175140,NWAmes,5,1965,9750,1625,1625.0,2,4,2.0,Detchd,TA,TA,140500,86.46
534177180,NWAmes,6,1974,10800,2614,1522.0,2,4,2.0,Attchd,TA,TA,240000,91.81
534201240,NAmes,5,1968,8814,1464,732.0,1,4,2.0,Attchd,TA,TA,141000,96.31
534202130,NAmes,5,1965,8872,912,912.0,1,2,2.0,Detchd,Gd,TA,147000,161.18
534204030,NAmes,5,1965,8125,925,912.0,1,3,2.0,Detchd,TA,TA,135000,145.95
534225110,NAmes,5,1965,11072,1728,1728.0,2,6,2.0,Detchd,TA,TA,145000,83.91
534225120,NAmes,5,1965,13101,1728,1728.0,2,6,2.0,Detchd,TA,TA,142600,82.52
534250010,NWAmes,5,1973,9246,1656,1656.0,2,4,2.0,Detchd,TA,TA,135000,81.52
534250335,NWAmes,7,1971,13355,1670,825.0,1,4,2.0,Attchd,TA,Gd,170000,101.8
534250370,NWAmes,8,1976,8963,2715,1142.0,3,4,2.0,BuiltIn,Gd,TA,299800,110.42
534250410,NWAmes,6,1974,9120,1876,901.0,2,4,2.0,Attchd,Gd,TA,185000,98.61
534251280,NWAmes,6,1966,9130,1632,800.0,1,4,2.0,Attchd,Gd,TA,173000,106.0
534252090,NAmes,7,1961,12122,999,944.0,1,3,2.0,Attchd,Ex,TA,178400,178.58
534252270,NWAmes,7,1968,9900,1978,832.0,2,4,2.0,Attchd,TA,TA,176000,88.98
534276190,NAmes,5,1956,7785,1014,0.0,1,2,1.0,Attchd,TA,,98000,96.65
534277060,NAmes,4,1957,8593,907,907.0,1,3,1.0,Detchd,TA,TA,109008,120.19
534277070,NAmes,4,1956,8475,952,952.0,1,2,1.0,Detchd,TA,TA,135750,142.59
534400030,NAmes,5,1963,8700,1128,1120.0,2,3,2.0,Attchd,TA,TA,155000,137.41
534400060,NAmes,6,1964,10175,1425,1425.0,2,3,2.0,Attchd,TA,TA,180500,126.67
534401130,NAmes,6,1966,9020,1165,1127.0,1,3,2.0,Attchd,TA,TA,174900,150.13
534401190,NAmes,6,1965,9200,1136,1136.0,1,3,1.0,Attchd,TA,TA,140000,123.24
534403050,NAmes,6,1964,8250,1092,1092.0,1,3,2.0,Attchd,TA,Gd,145000,132.78
534403080,NAmes,5,1965,9350,1265,1219.0,2,3,2.0,Attchd,Gd,TA,179900,142.21
534403100,NAmes,6,1964,9020,1350,1248.0,1,3,2.0,Attchd,TA,TA,168500,124.81
534403260,NAmes,5,1961,9900,1114,1114.0,1,3,2.0,Attchd,TA,TA,140000,125.67
534426040,NAmes,5,1959,10007,1053,1053.0,1,3,1.0,Attchd,Gd,TA,145500,138.18
534427040,NAmes,6,1959,10721,1252,1252.0,1,3,2.0,Detchd,Gd,TA,142000,113.42
534428020,NAmes,4,1960,12493,1100,1100.0,1,3,1.0,Attchd,TA,TA,141000,128.18
534428100,NAmes,5,1960,11332,1118,1118.0,1,3,1.0,Attchd,,TA,153000,136.85
534451080,BrkSide,3,1949,6627,720,0.0,1,2,1.0,Detchd,TA,,72500,100.69
534451170,BrkSide,3,1935,4130,729,270.0,1,2,0.0,,TA,TA,52000,71.33
534452060,BrkSide,5,1939,7420,1077,991.0,1,2,1.0,Attchd,TA,TA,118000,109.56
534453140,BrkSide,4,1937,4882,906,348.0,1,2,1.0,Basment,TA,TA,87000,96.03
534455030,NAmes,5,1960,9600,1496,1296.0,2,3,2.0,Attchd,Gd,TA,141500,94.59
534477080,NAmes,6,1950,9600,1252,1032.0,1,3,1.0,Attchd,TA,TA,119000,95.05
534477090,NAmes,5,1950,9600,1337,572.0,1,3,1.0,Attchd,Gd,TA,141500,105.83
534477270,NAmes,6,1955,9600,1661,992.0,1,3,1.0,BuiltIn,Gd,TA,165500,99.64
534479150,NAmes,5,1953,7584,1036,1036.0,1,3,1.0,Attchd,TA,TA,112900,108.98
535103050,NAmes,7,1965,13700,1820,864.0,1,4,2.0,Attchd,Gd,TA,201800,110.88
535104020,NAmes,6,1961,10197,1362,1362.0,1,3,2.0,Attchd,TA,TA,163000,119.68
535105030,NAmes,5,1961,7875,1144,1144.0,1,3,2.0,Attchd,TA,TA,139950,122.33
535105060,NAmes,6,1962,8400,1537,1319.0,1,3,2.0,Attchd,Gd,TA,174000,113.21
535105090,NAmes,6,1962,9150,1431,1099.0,1,3,1.0,Basment,TA,Gd,165000,115.3
535126140,NAmes,6,1966,14670,1988,1104.0,2,4,2.0,Attchd,Gd,TA,227000,114.19
535150210,NAmes,5,1955,7390,1098,1098.0,1,3,1.0,Attchd,TA,TA,135000,122.95
535150280,NAmes,5,1963,9204,1144,1144.0,1,3,1.0,Detchd,TA,TA,124000,108.39
535151160,NAmes,5,1962,7763,1283,931.0,1,3,2.0,Detchd,TA,TA,140000,109.12
535152200,NAmes,5,1957,8856,1176,1176.0,1,3,1.0,Attchd,TA,TA,136500,116.07
535153140,NAmes,5,1959,9840,1440,1248.0,2,2,1.0,Attchd,Gd,TA,185000,128.47
535153150,NAmes,6,1958,9120,1261,1261.0,1,3,2.0,Attchd,TA,TA,163000,129.26
535176100,NAmes,6,1958,13200,1570,1395.0,1,3,2.0,Attchd,TA,TA,166800,106.24
535178060,NAmes,6,1956,9000,1196,1196.0,1,2,1.0,Attchd,TA,Gd,139000,116.22
535179060,NAmes,6,1957,11900,1392,1392.0,1,3,2.0,Attchd,TA,TA,166000,119.25
535180100,NAmes,6,1958,9464,1080,1080.0,1,3,1.0,Attchd,TA,TA,136000,125.93
535180120,NAmes,5,1956,10425,1104,1104.0,1,3,1.0,Attchd,TA,TA,133000,120.47
535301080,NAmes,5,1952,11556,882,720.0,1,2,1.0,Attchd,Gd,TA,116000,131.52
535302130,NAmes,5,1953,9373,1152,1152.0,1,3,2.0,Detchd,TA,TA,137500,119.36
535302140,NAmes,5,1953,12774,950,984.0,1,2,2.0,Detchd,TA,TA,130000,136.84
535303030,NAmes,6,1957,14250,1790,998.0,2,3,2.0,Attchd,TA,TA,180000,100.56
535305030,NAmes,5,1951,7350,952,952.0,1,2,2.0,Detchd,TA,TA,139000,146.01
535305160,NAmes,5,1953,7677,773,773.0,1,2,1.0,Attchd,TA,TA,110000,142.3
535327230,NAmes,5,1957,8838,1764,0.0,2,4,1.0,Attchd,TA,,100000,56.69
535352080,NAmes,5,1947,8480,1216,832.0,1,2,1.0,Detchd,TA,TA,118500,97.45
535354200,NAmes,5,1957,12436,1824,1824.0,2,5,2.0,Detchd,TA,TA,146000,80.04
535375140,OldTown,4,1948,10122,869,0.0,1,1,1.0,Detchd,TA,,89900,103.45
535375160,OldTown,5,1925,7506,1159,747.0,1,3,1.0,Detchd,TA,TA,114000,98.36
535380050,NAmes,5,1945,10930,1558,913.0,1,3,1.0,Attchd,TA,TA,140000,89.86
535380110,OldTown,4,1940,5400,672,672.0,1,2,1.0,Detchd,TA,TA,86900,129.32
535380140,OldTown,5,1922,10836,1436,892.0,1,3,4.0,Detchd,TA,TA,139000,96.8
535383100,OldTown,4,1900,10800,1294,0.0,2,3,0.0,,TA,,106250,82.11
535402120,NAmes,6,1962,9247,1716,858.0,1,4,2.0,Attchd,TA,TA,171000,99.65
535403010,NAmes,5,1968,10180,1044,912.0,1,3,2.0,Attchd,TA,TA,139000,133.14
535425060,NAmes,7,1958,11355,1312,1312.0,1,3,2.0,Attchd,TA,TA,186000,141.77
535426260,NAmes,6,1960,10920,1253,1253.0,1,2,1.0,Attchd,TA,TA,157000,125.3
535426350,NAmes,6,1960,12929,1081,1081.0,1,3,1.0,CarPort,TA,TA,148000,136.91
535427070,NAmes,7,1960,27650,2069,585.0,2,4,2.0,Attchd,Gd,Gd,242000,116.96
535451010,NAmes,5,1953,8892,910,105.0,1,3,2.0,Attchd,Gd,TA,116000,127.47
535451050,NAmes,5,1951,7200,876,876.0,1,2,2.0,Detchd,TA,Fa,94000,107.31
535451230,NAmes,5,1950,7200,1048,0.0,1,3,2.0,Detchd,TA,,98300,93.8
535452120,NAmes,5,1960,7910,1507,1075.0,2,4,1.0,Basment,TA,TA,127000,84.27
535453020,NAmes,5,1959,8000,1256,1256.0,1,3,1.0,Attchd,Gd,TA,159000,126.59
535453040,NAmes,5,1962,8000,1027,1027.0,1,3,1.0,Attchd,TA,TA,125900,122.59
535453210,NAmes,5,1960,7931,1269,1269.0,1,3,1.0,Detchd,TA,TA,155000,122.14
535454150,NAmes,6,1948,8064,1320,768.0,2,3,2.0,Detchd,TA,TA,138000,104.55
535455060,NAmes,6,1954,6390,984,936.0,1,2,1.0,Detchd,TA,TA,112500,114.33
535455080,NAmes,6,1954,7227,832,832.0,1,2,2.0,Detchd,Gd,TA,105500,126.8
535455090,NAmes,6,1954,7200,1278,854.0,1,4,1.0,Attchd,TA,TA,127500,99.77
535456050,NAmes,5,1961,8513,1800,1800.0,2,6,0.0,,TA,TA,130000,72.22
535456070,NAmes,5,1955,7200,1588,768.0,1,3,2.0,Detchd,TA,TA,150000,94.46
535456100,NAmes,5,1954,7200,825,825.0,1,2,1.0,Attchd,TA,TA,109500,132.73
535475020,NAmes,6,1963,7056,1796,780.0,1,4,2.0,Attchd,TA,TA,140000,77.95
535476370,NAmes,6,1964,9760,1611,780.0,1,4,2.0,Attchd,,TA,167900,104.22
535477090,NAmes,5,1963,7590,1117,1117.0,1,3,1.0,Attchd,TA,TA,136870,122.53
902100020,OldTown,6,2008,9836,1133,192.0,1,3,1.0,Detchd,TA,TA,143000,126.21
902100030,OldTown,5,1925,5232,764,680.0,1,2,2.0,Detchd,TA,Fa,73000,95.55
902102060,OldTown,5,1904,10440,1539,650.0,2,3,2.0,Detchd,Gd,TA,157500,102.34
902103150,OldTown,5,1948,9184,1323,780.0,1,3,2.0,Detchd,TA,TA,122600,92.67
902105010,OldTown,5,1910,4800,1360,680.0,1,2,1.0,Attchd,TA,TA,111000,81.62
902105020,OldTown,6,1920,10440,2792,1510.0,2,5,2.0,Detchd,TA,Gd,256000,91.69
902105130,OldTown,5,1940,4800,672,672.0,1,2,1.0,Detchd,TA,Fa,64000,95.24
902107030,OldTown,6,1915,6000,1456,728.0,1,4,1.0,Detchd,Gd,TA,139500,95.81
902109080,OldTown,4,1910,11426,1594,828.0,2,3,0.0,,TA,TA,118000,74.03
902109110,OldTown,7,2003,11426,2082,1362.0,2,3,2.0,Detchd,Gd,Gd,200000,96.06
902109120,OldTown,4,1940,7628,1656,801.0,2,2,2.0,Detchd,TA,TA,119164,71.96
902109160,OldTown,5,1920,7308,1740,936.0,1,2,1.0,Detchd,Ex,TA,122250,70.26
902128075,OldTown,7,1920,5400,1027,931.0,1,2,0.0,,Gd,TA,120000,116.85
902128150,OldTown,6,1940,10800,1436,884.0,2,3,2.0,Detchd,TA,TA,155000,107.94
902134100,OldTown,5,1910,6756,899,481.0,1,2,1.0,Detchd,TA,TA,78000,86.76
902136110,OldTown,5,1890,5914,1080,684.0,1,3,0.0,,Gd,Fa,95000,87.96
902201120,OldTown,5,1948,6000,789,789.0,1,2,1.0,Detchd,TA,TA,115000,145.75
902201140,OldTown,5,1948,12000,1122,924.0,1,2,2.0,Attchd,Gd,TA,147000,131.02
902202090,OldTown,5,1946,9000,1499,904.0,1,3,3.0,Detchd,TA,TA,140000,93.4
902205070,OldTown,2,1946,7311,407,407.0,1,1,1.0,Detchd,TA,TA,46500,114.25
902205090,OldTown,5,1957,6000,928,928.0,1,3,1.0,Attchd,TA,TA,112500,121.23
902205140,OldTown,4,1954,6000,901,901.0,1,2,1.0,Detchd,TA,TA,107900,119.76
902207120,OldTown,3,1949,12205,1588,448.0,2,5,0.0,,TA,Fa,65000,40.93
