customer_id,engagement_score,billing_stability,tenure_months,avg_session_seconds,monthly_spend_usd,support_tickets_90d,late_payments_12m,marketing_emails_opened_30d,region,plan_type,primary_device,churned_next_month
2843,53.829395124729835,,8,277,18.524241153333158,2,0,1,Mountain,Standard,Mobile,0.0
1673,46.30627654093867,0.5651622556147566,18,195,24.173588275273154,2,2,2,West,Pro,Desktop,1.0
2082,50.037874361870145,0.5877840640061243,7,169,54.73580739822336,1,1,5,South,Standard,Mobile,1.0
1947,29.76688715134869,0.8919150153453141,17,92,48.03160353388762,1,2,3,Mountain,Pro,Mobile,0.0
1288,85.71609189623885,0.44554837604211295,34,408,157.15734357431703,1,0,0,South,Pro,Desktop,0.0
1878,40.81790476713275,0.7893791738171495,13,82,69.67800604991166,0,2,4,Midwest,Basic,Mobile,0.0
305,51.39330723788859,,20,264,56.9751549860502,0,1,4,Mountain,Standard,Desktop,1.0
520,64.6634895490878,0.6636001515872385,21,202,38.91077243312371,1,1,1,Midwest,Standard,Mobile,
1829,63.54970256170406,0.8978764217221872,25,182,37.77517552888046,1,0,3,South,Standard,Desktop,1.0
563,66.56662217544597,0.2628814791755687,21,330,82.10253885288851,3,1,4,Northeast,Standard,Tablet,1.0
2437,82.18038349386985,0.09757932804359515,37,397,88.04389600303062,1,1,1,Midwest,Basic,Tablet,1.0
2075,22.86706346801768,0.6442776055677892,6,289,65.74511347818081,0,1,3,Midwest,Standard,Mobile,1.0
2867,42.110355845005145,0.69773638794235,15,151,,1,2,1,Mountain,Standard,Desktop,0.0
749,77.73980446724896,0.636353931237801,30,403,85.08601416385251,2,0,1,Northeast,Basic,Desktop,1.0
424,66.48968615764072,0.462096177127785,22,204,56.85774698125742,0,2,4,Northeast,Basic,Mobile,1.0
1408,53.35446256865741,0.5685501337550871,24,356,28.114165240110225,2,0,2,Midwest,Basic,Mobile,0.0
2202,41.751411206790074,1.0724314641036918,26,209,56.299839586540614,1,2,2,Mountain,Standard,Desktop,0.0
1536,60.32667950848949,0.5948575416945958,25,264,61.83262805595749,1,0,1,Midwest,Pro,Desktop,0.0
2635,65.4504842822529,0.6582380884734201,25,307,55.59438887467853,1,2,1,Northeast,Pro,Desktop,1.0
2500,44.47067147208652,0.833783515968813,16,198,47.18820108817549,1,2,4,Mountain,Standard,Mobile,1.0
1955,73.60259154620397,0.3511199536554116,36,256,49.5240991012856,2,0,3,South,Standard,Desktop,1.0
1342,53.506478233522884,0.04386689378773945,39,184,,4,1,3,South,Basic,Desktop,1.0
2297,45.06523975412055,0.9551682226402352,16,117,55.81945992674564,2,1,2,Midwest,Standard,Mobile,0.0
2016,41.90728741766301,0.664985230496733,31,126,,2,1,3,Mountain,Basic,Mobile,1.0
259,79.29525596818245,0.23244583458845444,30,461,85.98600249144721,2,1,3,Midwest,Standard,Mobile,0.0
1731,48.2618802410849,1.038860391243376,9,160,50.47968008598582,0,1,2,West,Standard,Mobile,1.0
503,37.777878272996674,0.4727667561611215,4,112,53.45066105790971,2,1,2,West,Basic,Mobile,1.0
184,78.0587965584616,0.5008165086017781,21,502,,1,1,4,Midwest,Basic,Desktop,1.0
1679,33.88243223404986,0.6142911274214007,7,87,64.6317906312023,1,2,1,West,Pro,Mobile,0.0
221,45.76082266440387,0.7853930755218758,23,238,,1,1,4,Mountain,Pro,Tablet,
2037,76.90179446497325,0.5624183263528787,30,325,110.48349783870806,3,1,1,South,Standard,Tablet,0.0
404,47.28414371192836,0.5127029247754054,23,31,48.04868898472125,1,1,2,West,Pro,Mobile,1.0
2858,42.52393484235109,1.0855153752841251,18,111,61.88420678730975,1,2,2,West,Standard,Tablet,1.0
1118,82.46498137788734,0.7849215422356939,29,268,99.82216345415921,1,2,3,Northeast,Basic,,1.0
271,60.92100347760839,0.9209418320292375,36,216,64.86054904223711,1,1,1,Midwest,Standard,Desktop,1.0
2100,23.83287227593207,0.6994069464171231,12,63,70.25839670684299,2,1,1,Mountain,Standard,Desktop,1.0
1032,59.79546435784128,0.45029710588111715,21,170,54.61273526730481,1,1,4,Midwest,Pro,Desktop,
1868,67.43870730959766,0.22823169405818594,14,307,71.16767684974002,2,0,1,Mountain,Standard,Desktop,0.0
2241,40.007988468409934,0.674834367167218,5,315,,1,1,2,Mountain,Standard,Mobile,0.0
1993,25.697209099212387,0.8394282667814419,2,105,78.67215830424837,1,2,2,Mountain,Pro,Mobile,0.0
270,61.272422916428745,0.12986731135067675,19,407,43.2122333494233,3,0,8,Midwest,Standard,,0.0
446,49.12678156768519,0.8702188037117061,27,358,50.819433154831046,0,3,3,Midwest,Standard,Mobile,1.0
477,61.552347713831026,0.5531713851195957,16,469,66.69519743738752,1,0,4,South,Basic,Mobile,1.0
1606,79.24077356877383,0.4124195756660253,27,310,86.5601247539206,1,0,3,Midwest,Basic,,
1003,28.839624971418846,,7,20,69.05073910710385,0,4,6,Mountain,Pro,Mobile,0.0
608,67.90417895773298,0.30904334297925284,17,239,63.48165240138748,2,0,4,South,Basic,Mobile,1.0
189,61.326013702520385,0.6030813617851005,29,189,45.353776731994756,1,0,0,Mountain,Standard,Mobile,0.0
1096,22.52607682721785,0.5093589850371214,0,72,57.50131933130928,1,2,2,West,Basic,Mobile,0.0
182,86.39239212652268,0.28890122960052295,31,438,115.30330713517436,1,1,2,South,Standard,Mobile,1.0
1810,76.02330632919316,0.5642103429038445,27,215,48.815413961770034,1,1,0,South,Standard,Desktop,0.0
1057,73.40353149182458,0.6872765328019121,44,307,85.17827914300857,2,0,2,Midwest,Basic,Mobile,1.0
957,58.957047601369155,0.3750734192556951,22,383,48.57708521781459,1,0,1,Northeast,Standard,Mobile,0.0
1145,63.40682112611478,0.9598896383548261,16,130,61.23764741616127,2,1,0,Mountain,Standard,Mobile,0.0
68,64.81952437406966,0.5078207862428291,8,446,19.18916567682855,1,0,3,South,Standard,Mobile,1.0
1273,83.11515858568792,0.4463461599153198,21,294,74.05195933431327,1,0,5,Northeast,Basic,Desktop,1.0
1284,65.24424273814495,0.9160533660842631,19,303,50.76960643821774,1,0,2,Midwest,Standard,Desktop,0.0
200,57.82098714892073,0.8991856226221,34,318,38.18874410286292,1,0,1,West,Basic,Desktop,1.0
851,44.6927338584933,0.7181316633152471,8,143,50.92427561192777,1,1,1,West,Basic,Mobile,1.0
88,59.38837599189399,0.6344222341507498,10,113,41.417601702534945,1,0,3,Mountain,Basic,Tablet,
775,70.33268139010865,0.42925002163261855,22,500,66.4725361284233,2,2,6,Northeast,Basic,Mobile,0.0
675,63.97244010133214,0.40363301163440524,21,198,,0,1,3,Midwest,Basic,Mobile,0.0
1836,69.85372950488296,0.5361225410848713,24,305,,1,1,2,South,Basic,Desktop,0.0
2490,64.1192785280076,0.3969595694153034,27,471,67.33173976451495,3,0,2,South,Standard,Tablet,1.0
1372,67.07589241837883,0.5814681838908162,21,278,85.65956168661998,0,1,4,Northeast,Basic,Mobile,1.0
1046,60.68152498307693,0.7359437364055371,30,236,38.019478031535,2,1,1,Mountain,Pro,Mobile,0.0
2464,45.2172765243469,1.0250584473176336,3,59,63.258193283804076,1,1,2,Midwest,Standard,Mobile,1.0
1662,37.78441395487209,0.547368107260654,11,20,51.00314814580561,2,2,3,Midwest,Standard,Desktop,0.0
980,60.39219595442263,0.3982246940447865,21,266,56.461185977424236,1,0,2,South,Standard,Mobile,1.0
534,34.909699441466486,0.6286564167742423,15,143,54.19907736446649,1,2,2,Midwest,Standard,Desktop,0.0
748,57.002342091281584,0.5014513985010676,45,273,63.52463270543426,1,0,3,South,Standard,Desktop,0.0
1438,63.42176791077767,0.7416375038451445,17,235,74.42929306720295,1,0,3,Midwest,Pro,Mobile,1.0
1176,51.83423925741173,0.015611240044509506,17,282,41.723784520824196,2,0,0,South,Basic,Tablet,
2686,48.17939183270207,0.4868163957076458,7,323,,2,0,6,South,Basic,Mobile,1.0
2645,79.18893522503056,0.290834908705931,49,478,95.99273494006331,1,0,4,Midwest,Standard,,0.0
140,77.22031321657231,0.43496511855999115,50,399,109.30821217477336,2,0,3,Northeast,Basic,Mobile,0.0
2915,89.40328833374191,0.5472810932338363,36,315,128.33551567639395,1,2,5,Northeast,Basic,Desktop,0.0
2965,59.741615530864394,0.5654630585772331,22,413,46.63662922306897,3,0,4,Mountain,Standard,Tablet,1.0
186,57.41407355392257,0.2868731439155422,21,198,14.816899351901355,2,0,1,Mountain,Basic,Mobile,
236,74.17808631410304,0.690055902061659,34,471,131.75486933843374,1,2,1,Northeast,Standard,Mobile,0.0
2720,58.739045443788136,0.7823044798981333,23,446,63.153436615950135,1,1,3,Midwest,Pro,Desktop,0.0
1211,89.65666217401055,0.9175456099518262,32,532,99.92020459120067,1,0,1,South,Basic,Mobile,1.0
51,46.15528819077218,0.4021464352954891,22,196,41.7399016463408,0,0,2,West,Standard,Mobile,1.0
2211,46.81697584822379,0.6048247487490377,25,153,46.02692812639005,2,2,1,Mountain,Standard,Desktop,0.0
269,51.17687152323422,0.5883951861318187,23,94,50.06967421977249,1,2,3,Midwest,Standard,Mobile,0.0
242,66.4054651842768,0.4953345736661402,45,194,57.168011126453926,1,1,5,Midwest,Standard,Tablet,1.0
2029,44.892581641976086,,13,275,35.36731618153444,1,2,3,Midwest,Basic,Mobile,1.0
1652,42.12209118717184,0.6284614783443694,38,157,62.568483467098204,3,1,2,Mountain,Standard,Desktop,0.0
287,26.84540432019108,0.7351674851916289,8,198,68.16140485643248,1,2,2,Mountain,Basic,Mobile,0.0
340,27.17418968355595,0.8202405532476732,28,38,64.69025935277423,0,0,0,West,Basic,Mobile,0.0
488,58.41049851039876,0.6152535115545461,35,65,44.483942565685936,1,1,2,Northeast,Pro,Mobile,0.0
747,68.54211354634387,0.721929627155277,20,341,43.96863615622643,2,1,1,Midwest,Basic,Mobile,1.0
94,73.96629198596067,0.8504581103353428,22,236,61.20110339260532,0,0,2,Midwest,Standard,Mobile,0.0
1841,51.513025169686046,0.22660856265161908,15,243,,2,0,2,Mountain,Basic,Mobile,1.0
1657,79.31627815067091,0.3779693525139854,33,349,32.63858414260588,1,1,1,South,Basic,Desktop,1.0
1976,54.162392876314954,0.09242588950596395,15,92,37.091099166381674,1,0,1,Mountain,Basic,Tablet,0.0
1520,94.68130027589801,0.6095806180521471,57,411,159.82282180167368,2,2,2,Northeast,Standard,Desktop,1.0
2974,82.54595927032594,0.47040343433286697,30,307,73.98447078236961,1,1,3,Northeast,Basic,Tablet,0.0
2780,71.37157110655325,0.35109648834293566,28,294,28.66636232844207,1,0,0,West,Standard,Mobile,0.0
2022,61.51575045872824,0.5123573336782846,30,371,45.658351635671686,1,1,2,Mountain,Pro,Mobile,0.0
697,56.74688576715441,0.1606611085336131,31,277,44.7941331012357,3,1,2,South,Basic,Mobile,0.0
2933,43.321248923514496,0.4974104673825653,21,280,,2,1,4,Mountain,Standard,Mobile,1.0
1190,23.0482890268232,0.8675152738776755,4,38,79.32001722366759,2,2,3,Mountain,Basic,,0.0
2090,45.59399487360324,0.8917400453373521,18,145,48.893790908148745,1,0,3,Mountain,Pro,Tablet,0.0
1360,63.26793972064867,0.42473865992089926,22,197,,2,1,3,Midwest,Basic,Desktop,0.0
2067,75.48020998906881,0.5207685225216839,16,240,71.17204925516096,1,1,4,South,Basic,Tablet,1.0
1466,63.68267775563412,0.39870955601364455,19,278,,1,1,4,Midwest,Basic,Desktop,0.0
1329,31.561668683642345,0.5930506146313936,11,62,,1,1,1,West,Pro,Desktop,1.0
2188,29.5268530751351,0.8885589376599512,21,112,89.34013938144973,2,3,0,West,Standard,Desktop,1.0
2674,59.95897659751174,,40,282,62.53077282683207,2,2,4,Midwest,Basic,Desktop,0.0
2049,65.65378510518863,0.26077882231627464,38,261,112.83297131577112,2,1,4,Northeast,Standard,Desktop,1.0
131,62.497618439632056,0.7835500078595089,16,398,67.5852557144816,1,0,1,Midwest,Standard,Mobile,
1668,61.21095923411873,0.5719702601674778,15,298,57.658042682733125,1,0,7,Midwest,Standard,Desktop,0.0
2813,54.28180466050591,0.4134395295691685,17,215,59.64591845668562,2,0,2,Midwest,Basic,Mobile,0.0
839,87.39098832154932,0.6093863477949214,45,482,124.77454914599477,2,1,3,South,Standard,Mobile,1.0
8,79.75820160314656,0.3983772210976458,37,436,110.37545146428909,1,0,3,Northeast,Standard,Mobile,0.0
142,86.48950418309408,0.5448010429004513,37,515,121.57275489011417,1,1,2,Northeast,Standard,Desktop,0.0
745,72.94803852849813,0.16422035059813167,12,337,51.87723025721417,2,2,1,Northeast,Basic,Desktop,0.0
753,56.368368536362865,0.6574129850559318,3,186,42.333306704796954,1,0,1,South,Pro,Desktop,0.0
2807,64.55292831945248,0.5972593115525762,38,318,57.624329471829896,1,1,2,South,Standard,Mobile,0.0
2317,100.59733862078028,0.27514918948335176,46,458,149.27809845866136,1,0,0,Northeast,Standard,Mobile,1.0
2636,51.12293383670415,0.5068542369694957,38,180,54.160471404333286,1,1,3,Mountain,Pro,Desktop,0.0
1879,60.158003530014,0.634592072624688,18,309,35.3397322253264,2,2,3,Mountain,Standard,Desktop,1.0
704,52.352080034671346,0.4127569523787077,16,292,26.72722902111969,3,1,6,Midwest,Basic,Tablet,1.0
718,77.71855803211466,0.4582317906841378,53,531,57.72399619276456,1,1,1,Northeast,Basic,,0.0
2850,79.29085612589896,0.566180148951581,33,448,100.65160442832766,0,0,1,South,Standard,Desktop,0.0
939,63.85766191696102,0.12545400885906124,45,404,60.65661576150125,3,1,4,Northeast,Pro,Mobile,1.0
950,76.59938762364823,0.4594836505379853,36,386,98.70585021628982,2,1,7,Northeast,Pro,Desktop,0.0
1927,85.96105942915747,0.6421819815574722,52,474,,3,0,1,Northeast,Basic,Desktop,1.0
1442,50.26322853125981,0.6224287103213466,16,149,47.0211166638584,2,0,1,Mountain,Pro,Mobile,0.0
979,47.687395443059685,0.686554013106842,8,287,24.32310613526294,0,0,1,Mountain,Standard,Mobile,0.0
1546,47.99901579143318,0.7197922891877389,29,103,54.133916032151824,1,1,3,Midwest,Pro,Desktop,0.0
1210,34.68458163358997,0.6450131349654549,13,184,51.88673830498239,1,1,0,Mountain,Basic,Mobile,1.0
1790,60.341509757797624,1.0083627892231162,26,318,,2,0,2,Midwest,Basic,Mobile,
1403,53.84548349471326,0.23298015578142106,17,373,42.31364790501996,3,0,0,Mountain,Standard,Mobile,0.0
1383,33.417836473165046,0.5096512409991465,20,157,57.16778601832315,1,2,2,West,Standard,Desktop,1.0
2568,56.002387950400355,,13,297,25.722344285533662,1,1,1,Midwest,Basic,Desktop,1.0
2008,63.192456077704804,0.5993285348276424,24,307,,0,1,6,South,Basic,Desktop,0.0
942,71.76398010902042,0.7410201881201304,25,245,101.23271685366714,1,0,5,Northeast,Pro,Desktop,0.0
1313,67.74877792648537,0.5280182196855548,20,447,,1,1,2,Mountain,Standard,Desktop,0.0
1353,40.99482733022863,0.9554138135855412,24,220,51.08111038163042,1,1,2,Mountain,Enterprise,Tablet,0.0
991,58.816891545066845,0.7608853139200251,6,200,28.36933201511583,0,0,2,West,Pro,Mobile,1.0
329,38.17128077511637,0.7823614920569909,21,71,91.72650045642334,0,2,1,West,Pro,Mobile,0.0
41,63.04669154324677,0.6047380612262339,27,167,45.60681530658667,3,1,4,Midwest,Standard,Mobile,1.0
558,95.16666898723106,0.7599291134038946,54,319,170.34534188838586,3,0,1,Northeast,Pro,Desktop,0.0
1071,38.70960815824142,0.6293548112611275,9,263,28.843795231946814,2,1,4,Mountain,Standard,Desktop,0.0
2162,28.425987556947636,0.49553926761440925,0,67,68.2855028943832,0,1,5,Mountain,Standard,Mobile,0.0
857,39.52871064477514,1.051446598869957,16,173,51.916958531211264,1,0,3,Mountain,Pro,Mobile,1.0
930,79.37657413542301,0.5775949616773566,56,333,120.08642892717803,1,0,3,Northeast,Enterprise,Desktop,1.0
289,69.03553905993064,0.16196023395952647,35,364,94.67759533255136,2,1,3,Northeast,Basic,Mobile,0.0
1524,48.31906075128246,0.7023253613588218,7,257,48.59625783333719,0,0,6,Midwest,Standard,Desktop,0.0
1741,72.60812463328809,0.5313005246589984,42,377,82.79595724639914,2,0,4,Northeast,Standard,Mobile,0.0
1771,39.44036016124531,0.5691947697132586,19,258,33.472285828759624,2,2,3,Northeast,Basic,Desktop,0.0
2976,72.99595492572303,0.14233920662071117,30,259,80.64343549540924,1,0,4,South,Basic,Tablet,0.0
461,66.9268076967332,0.563332033413724,30,334,75.33216697429098,2,0,0,Midwest,Standard,Tablet,1.0
1564,40.97516408109973,1.032790836675737,30,241,,1,1,1,Mountain,Standard,Mobile,0.0
1463,62.998595445470656,0.8722029012689453,39,281,64.96543784859854,2,2,5,Midwest,Pro,Mobile,1.0
2761,60.27997659182016,1.0833329432520022,36,263,46.77929023991092,0,2,1,Midwest,Pro,Mobile,1.0
157,48.020819914369206,0.72616636917395,18,184,35.147460234847124,1,0,4,Mountain,Basic,Mobile,1.0
1943,55.54470800647696,0.5336191172595548,18,221,48.64070809870464,2,0,4,South,Standard,Mobile,0.0
1430,64.63227675787185,0.8181264045463577,22,255,57.88346848550792,2,1,3,Mountain,Basic,Mobile,1.0
466,78.12747934862992,0.9867454975396769,42,280,108.71125812561172,2,0,3,South,Basic,Mobile,0.0
145,56.61615647368579,0.6248079725249052,5,23,50.55870159424046,2,1,2,West,Basic,Mobile,0.0
2485,80.5763096357714,0.5062850656270939,56,321,109.45723116920308,1,0,3,Northeast,Standard,Desktop,1.0
1303,47.05789956123117,0.9634703429729902,18,171,62.047415856869435,1,0,3,Midwest,Basic,Desktop,1.0
81,45.248720337205235,0.6727991025905002,26,250,28.945499786549846,2,0,3,Midwest,Basic,Mobile,0.0
1256,82.48738911276881,0.39022281420619764,39,344,96.91479739415671,2,2,2,Northeast,Standard,Tablet,0.0
59,29.014197242114093,0.6594561326159907,12,108,70.78141316503103,1,2,5,Mountain,Standard,Desktop,0.0
353,22.747539548551273,0.6381207058780037,4,20,84.84440888320816,1,2,3,West,Standard,Mobile,1.0
1584,55.08117540512366,0.8542381129414942,19,336,42.079506975076626,1,0,2,Mountain,Standard,Mobile,0.0
2363,54.31830435564851,0.8547439531099613,29,349,41.21460146186738,2,0,4,Mountain,Standard,Tablet,0.0
1157,64.47612085556692,,32,178,50.47369835100092,1,1,1,Midwest,Standard,Mobile,0.0
1163,80.60383307448383,0.4131775813079068,20,348,72.0999052128175,3,0,6,Midwest,Basic,Mobile,0.0
1705,63.26468197713642,0.562399114586567,16,337,67.0855109772427,2,0,4,Northeast,Basic,Mobile,0.0
2295,38.006120379664466,0.7299567226171404,26,141,73.3090397139418,1,0,1,Mountain,Basic,Desktop,1.0
1632,42.14118608302912,0.4473596345463944,17,387,,1,0,1,Mountain,Basic,Mobile,0.0
1065,40.805255576692076,1.0225368175638037,19,139,46.477537391035796,1,1,0,Midwest,Enterprise,Tablet,
719,58.791628864926615,0.7871272165529486,33,327,65.97722490135611,0,1,1,Mountain,Basic,,
1800,79.2196600663256,0.30842797430903124,24,317,57.777050263370185,1,0,3,Northeast,Standard,Mobile,0.0
2127,68.12465604892984,0.2762316818253796,30,276,52.5735810851718,3,0,2,South,Basic,Mobile,1.0
1422,33.92085029502074,1.0604811914819254,13,46,71.4278423521647,1,1,2,West,Standard,Desktop,0.0
1729,47.93543300027826,-0.051582096902561936,0,199,56.162586373242966,3,2,3,South,Standard,Desktop,0.0
1348,87.15487735500378,0.5870381594468135,36,396,132.15011600614292,1,1,1,Northeast,Standard,Desktop,0.0
409,62.82412783716431,0.5896414866605442,24,174,34.5651097390066,1,0,3,South,Standard,Mobile,1.0
832,47.039187850427076,0.9093314147796704,20,191,64.36059900478813,0,0,3,South,Pro,Mobile,0.0
2229,55.25004391212252,0.8020085798397321,12,185,49.923272092848656,1,1,1,Midwest,Standard,Desktop,1.0
240,50.77367689225162,0.5332050785747685,31,352,34.782726941178765,1,0,2,Mountain,Basic,Mobile,0.0
1081,60.48691214003942,0.4217714962664164,23,191,40.589710845077846,2,0,2,Mountain,Basic,Tablet,0.0
1544,44.205760718045,0.3098228965952025,4,234,46.25755605537286,3,1,2,Midwest,Basic,Desktop,1.0
2305,34.20389224627052,0.45290457762521547,15,236,,1,2,4,West,Basic,Mobile,0.0
1315,50.49421666966695,1.0923586114693835,32,214,63.998977839033905,1,1,1,Northeast,Pro,Desktop,1.0
1302,61.70785096975742,,25,132,59.88457843958103,1,1,2,Midwest,Standard,Mobile,1.0
1137,67.40080257697593,0.5152488759448851,23,363,7.001019841073969,2,0,2,South,Basic,Desktop,1.0
553,88.22057889962574,0.46954168914835615,30,229,124.12919951653738,1,0,3,Northeast,Basic,Desktop,0.0
73,64.09954182363573,0.9644821581509402,26,321,44.607305535069614,0,1,4,Midwest,Standard,Mobile,0.0
618,35.75456183187482,,12,245,59.67818574626187,2,2,3,Mountain,Basic,Mobile,1.0
10,82.54462161233246,0.03736841203736019,18,431,80.4590700130516,3,1,4,Northeast,Standard,Mobile,0.0
2837,41.40775165731637,,26,204,50.68546949346034,1,1,2,Midwest,Basic,Mobile,0.0
1600,55.106737334303986,0.5800447402043688,38,156,36.64144091094076,1,2,0,South,Standard,Mobile,1.0
635,60.24850281048276,0.7705401643863528,33,277,63.21320335218461,1,0,1,Midwest,Standard,Desktop,1.0
830,58.440163330322775,0.6013765530775046,6,287,44.36029010381471,2,1,4,Mountain,Basic,Mobile,1.0
393,65.00395583937733,0.7345746587333177,6,383,67.82393046928809,2,1,0,South,Enterprise,Desktop,0.0
1300,82.58085169766501,0.7273658597810436,30,564,115.435058085142,1,1,7,South,Pro,Desktop,
737,68.37103176930239,0.5402427770029764,15,272,72.60567156537583,1,1,2,Northeast,Standard,Desktop,0.0
2227,25.58060810194531,0.8573741535003384,4,55,55.62150790291758,2,1,4,West,Standard,Mobile,0.0
1779,43.17821765665169,0.7272145685545485,32,117,59.641418759236196,2,1,1,Midwest,Standard,Mobile,0.0
946,32.32981235693763,0.6298479179612071,10,175,47.88194390848638,2,2,3,West,Standard,Mobile,1.0
990,72.66724524164138,,6,407,72.34505313832302,1,1,1,Northeast,Basic,Desktop,0.0
2423,18.338219105311644,0.5626405040370472,5,206,73.89108531937735,1,2,3,West,Basic,Desktop,1.0
