risk_signal,process_temp,pressure_variation,vibration_index,operator_experience,humidity,shift_load,raw_material_score,sensor_drift,maintenance_gap_days,ambient_temp,weak_proxy,random_id_hash,machine_type,supplier_tier,shift,region,target
0.6491,-0.9841,-1.0436,0.8085,2.0551,52.83,0.4472,0.7121,1.669,26.58,75.04,0.1136,6455,A,economy,day,east,1
1.0898,0.8238,-0.7454,-0.7242,3.7331,,0.6411,0.2902,0.3112,5.78,78.65,0.8499,2620,A,economy,swing,west,0
-1.5404,-0.9723,-0.0572,1.4841,6.3296,55.02,-0.4417,-1.8904,1.1636,24.39,70.6,-0.1996,1445,B,standard,swing,west,0
0.3265,-1.3322,,0.218,2.7307,74.58,-0.7365,-0.6424,-1.6887,21.27,41.34,0.5584,8410,C,standard,day,east,0
-0.5661,1.2477,-0.338,-1.0737,6.248,34.29,-1.12,-1.8973,,12.19,83.79,-0.4154,2545,A,economy,day,north,1
0.2712,0.7274,-0.016,-0.9267,4.4212,54.55,0.8568,0.5018,-0.9594,18.16,59.79,0.0755,8294,B,standard,night,east,0
-0.2505,0.8175,0.0714,0.1128,1.2054,66.92,0.5808,0.8436,0.6975,19.47,61.61,-0.874,6241,B,economy,night,south,0
1.2263,-0.6733,-0.1406,-0.0991,2.8586,60.26,1.0249,-1.3434,-0.0242,1.31,81.91,-1.3882,4196,A,standard,day,west,0
-0.8888,-0.0699,-0.865,1.3784,3.0363,64.49,-1.7932,1.1497,0.0608,28.22,77.64,0.5634,6962,B,premium,night,east,1
0.2981,1.5166,1.0686,0.4985,7.9599,49.46,0.1602,0.7194,1.9471,4.6,72.95,-0.3682,1626,D,standard,night,south,1
0.3811,-1.5157,-0.5286,-0.1091,2.882,94.72,1.0948,-0.0942,-1.1576,16.23,90.46,-0.6327,6372,C,economy,swing,,0
-0.5765,1.718,1.9958,-1.2728,0.4175,94.87,1.4537,0.7876,1.3132,14.33,65.2,-1.6227,6489,B,economy,night,north,0
-1.1812,0.22,-0.4356,1.23,2.6381,37.89,-0.0867,-1.1244,-0.1353,4.64,60.17,0.908,1523,B,standard,swing,north,1
-1.6645,1.7982,-0.0125,0.0252,7.0849,43.07,-0.5359,0.4502,-1.8299,17.98,62.2,-0.2008,1580,D,standard,day,,0
-0.5028,0.0871,0.0666,-0.3234,4.5479,,-0.4037,0.1143,,17.89,50.47,0.576,4090,A,standard,night,south,0
1.075,-2.4162,0.3944,-1.5634,6.1585,34.28,-0.7233,0.4362,1.1637,29.79,52.3,0.1276,6614,B,standard,day,west,1
1.4562,1.3132,0.1615,-0.3975,5.248,,1.1445,-1.1765,-0.7938,11.15,66.54,-0.3644,3304,C,standard,day,west,1
1.4865,-1.1121,0.0155,1.8634,1.3758,51.74,-0.3508,0.2134,2.8977,22.68,50.84,-0.1373,5396,A,standard,night,east,0
0.5542,-1.1812,1.3819,-0.983,2.5587,50.56,-1.2868,0.9939,-0.1226,9.34,77.16,-1.2941,9438,B,standard,swing,north,0
-1.1243,1.0132,-0.9536,-0.1305,7.3469,72.96,1.193,0.6455,-0.4418,37.32,68.42,-0.6006,3314,A,premium,night,,1
1.0502,0.3283,-0.8453,-0.5551,5.477,32.98,0.2586,1.0683,0.199,48.25,68.96,-0.2554,1603,B,standard,day,east,0
1.3688,0.463,0.577,1.6243,6.3392,26.25,-0.9438,-0.2396,-0.7158,40.59,81.36,0.3099,7909,A,economy,day,east,1
-0.7266,-0.0591,0.0984,-0.4092,7.1573,42.96,2.592,2.2297,-0.9263,4.25,54.88,0.3855,7699,D,premium,night,,0
-0.9144,0.7067,-0.524,-1.1557,4.405,19.84,0.192,1.0582,-0.7323,28.77,67.9,-0.944,1641,D,standard,night,west,0
1.6722,-0.8477,-2.8914,0.1867,6.953,66.4,-0.6823,-0.9392,1.7059,21.84,54.32,-0.8298,7729,D,economy,night,west,0
-1.6485,-0.9784,0.4716,0.054,5.2435,59.77,0.1938,0.7705,-1.3979,14.2,77.49,1.4754,7639,B,economy,swing,north,0
0.6004,-1.3306,0.0682,-0.1817,0.3534,67.49,-0.3199,0.8673,-1.155,27.0,77.49,0.3053,4605,D,,swing,west,0
-1.6792,-1.1163,0.2711,-1.3114,1.1521,39.13,2.7805,-0.7713,-0.8892,28.14,51.13,0.6541,1547,D,standard,night,west,1
2.2888,1.3741,-1.2774,-1.133,6.2394,19.34,1.0141,-0.2855,0.133,18.85,58.2,0.6456,4536,B,economy,night,south,0
0.1451,-0.6473,-0.8027,1.3487,4.7636,42.64,-2.1201,0.078,-0.6467,32.31,60.57,0.8242,4321,C,economy,day,north,0
0.155,0.07,0.206,1.0644,1.2969,,-1.2976,-1.5862,0.7741,21.63,56.61,-0.7893,8086,C,premium,swing,south,1
0.0436,1.25,1.4456,1.7878,2.0163,21.63,0.3529,-0.4798,,11.18,80.58,2.4534,2791,B,standard,night,south,0
3.0765,0.4775,0.2818,2.1832,5.7002,61.05,0.9286,0.639,1.2352,10.37,61.59,-1.3066,4901,B,standard,swing,north,0
-0.547,0.626,0.0945,1.497,9.2962,13.15,-0.8853,-0.879,-1.1101,21.14,77.76,-1.8503,3703,D,standard,swing,north,0
0.1527,1.6274,-1.3338,0.8751,4.3931,85.66,-1.2804,1.9747,-1.5837,21.07,62.99,0.6364,9172,D,premium,swing,north,0
-0.6324,0.305,-0.1929,-0.0141,7.7333,99.15,-0.5608,-0.43,1.2668,22.82,53.0,3.0819,1530,A,standard,night,west,1
0.264,0.5183,0.3466,1.8783,6.7329,21.46,0.2958,0.3243,2.6213,28.42,47.92,0.2803,8793,A,premium,day,west,0
1.603,1.5357,-3.0683,0.9117,9.2411,17.35,0.3927,1.9317,1.2543,10.68,49.97,-0.1608,3093,B,standard,swing,,0
-2.3832,-0.7761,0.8264,0.4988,3.2597,30.43,-1.6607,0.2015,-3.1184,14.62,65.56,0.9399,4144,B,standard,swing,east,0
-0.2394,0.4556,-0.4123,-0.7358,7.3326,31.84,-0.5643,0.376,0.6352,18.17,67.55,-0.6958,2410,B,standard,swing,east,0
-0.5995,-0.7838,-0.9902,-1.4848,0.7786,90.98,0.0723,1.5376,1.2421,6.49,72.65,1.1092,5081,A,premium,night,,0
0.6032,-0.5472,2.0451,0.7314,1.5702,45.68,0.3181,0.0567,0.2963,20.93,74.39,1.8192,9041,D,standard,day,east,1
0.4749,0.9271,,-0.1556,1.8186,67.54,-0.943,-0.6757,1.0138,37.17,78.86,0.1771,6842,A,standard,swing,north,1
0.3396,-0.2974,0.8952,1.5601,7.506,72.22,-0.0011,0.3137,0.02,26.82,71.41,-0.3787,7474,B,economy,day,west,0
0.3074,1.1735,1.3303,-0.3458,0.6385,52.75,1.9521,0.2253,-3.2827,20.93,72.5,-0.7114,6248,D,standard,day,,0
0.2164,0.6474,0.6845,-1.1275,9.8245,44.56,1.5374,0.9174,-0.3602,45.27,58.06,-2.6255,8642,C,standard,day,south,0
0.1571,-0.0133,-1.1884,0.8308,9.1933,66.6,0.3928,-0.4526,1.2732,28.98,73.61,-1.2244,5859,A,standard,night,west,1
0.7487,1.5572,-0.506,-0.7304,6.5219,78.16,2.4611,-0.137,-0.0647,12.73,77.73,0.7922,6357,A,premium,night,north,1
-0.7032,-0.4679,-0.6691,0.3042,2.1218,24.48,-0.803,-1.0887,1.2138,12.11,63.9,-0.6631,7784,A,premium,day,south,1
-1.1609,-1.525,-0.7628,-1.1206,3.6789,54.0,-0.3174,-0.5036,,10.21,74.34,0.437,8059,B,premium,night,east,0
2.2264,0.8889,1.0625,0.7254,1.2578,32.34,-0.0725,-0.0262,0.0074,14.58,61.1,-0.4658,3360,A,premium,day,south,1
-0.3577,-0.7217,-0.7059,2.066,9.2357,,0.439,-0.0459,-0.8715,14.7,74.84,-0.1986,8900,C,standard,day,east,0
1.0073,-0.7615,-0.8113,0.7187,4.1594,47.82,0.6155,-0.3568,1.0716,33.87,62.35,0.3902,3926,A,premium,day,east,1
0.1087,1.8087,-0.836,0.2778,3.1291,14.41,0.7607,-0.6817,0.0858,14.64,56.06,0.7371,3447,A,economy,swing,east,1
-0.998,1.3205,1.0122,-0.1778,5.5544,33.06,-0.1041,-1.494,2.1917,24.11,75.4,-0.9762,2020,C,economy,day,south,0
-1.0659,-0.5187,0.4525,-0.9814,3.4706,46.96,0.3736,1.3518,-1.0851,6.17,81.62,0.141,1068,C,premium,swing,north,0
1.8398,0.2232,0.0642,-0.7093,2.7479,58.64,-2.1326,-1.1027,-1.1381,47.1,82.85,-0.2651,6793,D,premium,night,north,0
0.3662,2.8699,0.5484,0.7181,7.5739,79.05,-0.8473,-1.4837,0.8495,6.0,46.92,-0.1872,5432,A,premium,day,east,1
0.3697,0.2904,1.1444,0.5463,8.591,60.53,-0.3264,-1.6463,1.0291,3.51,60.39,-0.1231,7990,C,standard,swing,east,0
0.2083,-0.9839,0.9227,-0.4046,7.6533,53.97,0.1856,-0.0675,-0.4323,36.18,64.99,0.5201,7541,B,economy,swing,south,1
-0.4164,-1.7511,-0.5832,-1.0533,4.0249,62.3,-0.6741,1.264,1.0538,17.1,62.84,0.982,7505,A,standard,swing,west,0
-2.0726,-0.521,-0.7135,0.6324,2.5067,7.39,-0.5331,-0.8618,-1.3565,26.0,67.06,1.6037,7967,A,standard,day,south,0
-0.3485,-2.5015,-0.5751,-1.0357,0.5892,44.62,-1.0963,0.0891,1.1786,19.47,86.84,-0.8123,1226,C,premium,day,north,1
0.7856,-0.1356,0.3156,0.7834,1.7843,30.16,-0.5972,0.3307,1.1,16.07,71.37,1.3018,4021,A,standard,day,east,1
0.4957,0.7466,-1.5053,0.8602,9.6947,30.83,-1.1669,1.5292,-1.2739,23.63,72.04,-0.1485,9303,B,premium,day,north,0
1.72,-0.3351,0.3875,0.9257,2.9029,92.21,0.7177,1.2556,0.7367,13.24,80.8,-0.1024,5118,A,premium,swing,west,0
0.1161,0.1639,0.8908,0.7607,1.7045,,0.7551,-1.3718,1.5061,7.83,75.29,1.1369,2487,B,economy,swing,east,1
0.4422,3.2742,0.8292,-0.1796,,28.66,-1.8458,-0.9912,-0.0431,15.87,46.04,-0.4493,7692,A,premium,swing,west,1
-0.4452,-1.0267,-0.2113,-0.4631,1.1425,25.71,0.6726,0.9304,-0.9837,15.49,66.7,-0.0296,2536,B,economy,night,west,0
0.3131,-0.0699,0.3173,1.0775,8.5092,71.97,-2.4922,-0.2327,-1.9378,22.51,54.07,0.5648,5619,B,standard,night,west,1
-0.6673,0.895,0.8407,0.0666,,64.66,-0.2205,0.3607,,40.44,64.69,-0.8525,4051,B,economy,day,west,0
-0.0742,-1.7882,-0.3203,-1.4179,1.4548,82.94,0.1145,0.4872,0.9571,12.86,59.68,1.3544,8047,D,economy,day,east,0
0.2582,-0.6377,-1.9654,-1.2758,6.4087,56.38,-1.0059,-0.6729,-1.2991,10.75,49.95,-1.8538,5898,B,premium,night,east,0
-0.4572,-1.1856,2.6533,-1.6182,6.8011,93.16,0.2623,1.2644,2.2259,40.42,62.51,-0.3229,7207,A,standard,night,north,0
0.2022,0.4289,0.0371,0.4808,7.8529,54.15,-0.6524,-0.3812,1.0787,17.01,54.99,0.9828,5671,B,economy,day,south,0
-2.0695,-0.4298,1.5069,-1.3135,4.6142,80.73,-0.1791,-1.8222,-0.6353,41.58,79.61,-0.9843,3348,A,standard,swing,east,0
1.7905,-2.2061,0.1217,0.3237,2.8802,67.18,0.7731,1.0633,1.9118,7.21,61.74,-0.0633,3708,A,,day,west,1
-0.2463,1.6918,-1.8901,-0.9454,5.9736,64.32,-1.5088,-1.6373,1.1215,22.21,69.2,1.7991,4943,D,standard,swing,east,0
-2.8509,2.6705,-2.0258,0.8169,,47.86,-1.2029,0.9545,0.4244,28.18,63.52,2.3657,5951,C,premium,day,east,1
-0.0218,-1.5861,0.106,0.848,5.2175,1.6,-0.6764,-0.0658,-0.0004,20.52,75.01,-1.1857,5585,C,economy,swing,west,0
1.8385,0.5952,0.8319,-0.4619,,86.15,0.8859,-1.4021,1.7904,56.14,57.41,-1.8747,8888,D,standard,night,east,1
-0.1643,,-0.8744,-0.5924,9.7934,37.71,-0.8567,0.5068,-1.0275,40.29,55.1,0.0384,6868,A,standard,swing,west,0
0.4962,0.9654,,-0.3264,7.3398,28.06,0.4773,-0.9708,-0.8694,7.07,60.97,-2.2952,5038,C,standard,night,east,0
-2.2867,1.4689,0.0488,-0.8305,1.9478,20.94,0.6894,-1.3135,-0.3237,12.29,63.51,-1.172,8735,C,standard,night,south,0
-1.0323,1.6976,-1.3689,-1.6211,4.599,,0.5118,-0.8708,-1.3813,12.9,54.96,0.7444,4541,A,economy,day,north,0
0.1464,-0.8013,-0.9539,0.2901,8.7559,64.51,0.2036,0.3129,0.4706,23.76,56.63,0.0286,2509,A,economy,day,south,0
0.7462,0.2834,-1.0646,0.0026,1.7856,78.86,-2.0199,-0.9471,-0.0127,12.03,79.32,1.1585,5997,A,standard,night,north,0
-1.145,0.9647,1.0344,-0.4171,1.534,44.1,-1.3024,0.7126,-0.9562,23.99,82.79,-0.2184,8773,D,standard,swing,west,1
-0.1229,-0.0682,2.2817,2.4987,2.1093,31.51,0.7924,0.3971,-1.3198,6.76,76.36,-0.6277,6454,A,economy,swing,,0
0.1015,-1.686,-0.358,1.0695,3.3308,72.23,2.4943,-1.0047,-0.6662,11.57,68.72,-0.3407,2418,D,standard,day,east,0
1.4303,1.8547,-0.1756,0.8531,3.1159,17.9,-0.0008,0.567,1.7735,10.43,77.36,-0.5731,2150,D,standard,day,south,1
0.0877,-0.4744,,-0.6497,4.9695,68.06,2.4366,-1.1625,-1.162,29.25,77.7,1.2824,3320,B,premium,night,north,0
-0.7277,0.2598,-1.4851,1.1784,2.8202,55.11,-0.2086,1.2346,-0.1396,28.7,68.05,1.1378,7357,C,standard,day,east,1
-0.4521,-0.3051,0.3452,0.6127,5.6788,85.43,0.8121,-1.8003,0.3693,15.34,62.2,1.7215,4761,A,premium,swing,west,0
0.2471,-1.7765,0.6323,1.2391,9.7865,25.7,1.5802,-0.8283,-0.4977,26.63,81.57,0.478,9144,B,standard,swing,east,0
-0.3106,-0.6123,-0.4366,0.4334,,88.34,-0.9348,-1.627,-0.9625,45.35,60.2,-0.7223,2069,C,standard,night,north,0
-1.1143,-0.9049,3.4258,0.362,1.0386,85.77,0.6779,-0.2491,0.3495,30.59,78.5,-1.2956,4770,C,standard,night,south,0
0.3738,0.3443,1.014,0.9267,4.7194,85.15,-1.1352,1.2086,-0.2598,19.87,66.21,-0.3933,6831,C,standard,swing,south,1
-0.1097,-0.395,-1.144,-0.5696,9.7571,36.46,-0.696,0.6996,0.0943,70.07,72.94,0.5727,9344,A,standard,swing,west,0
1.1651,-0.5177,-0.1523,-0.6768,4.7624,24.68,-1.7437,-0.9193,,29.31,86.05,-0.857,6314,D,standard,swing,south,1
1.4109,-0.8906,0.844,-1.2161,5.4939,57.95,0.5601,0.1662,-0.4926,16.33,64.38,-0.8311,1421,D,,swing,north,0
-1.3686,-2.338,0.413,-0.6878,9.0735,87.47,0.045,1.2128,-0.3036,13.02,59.56,-0.3333,4461,B,economy,night,south,0
-0.8352,1.6276,-0.3764,0.2386,0.3061,65.02,0.8738,-0.6859,-0.539,40.07,64.62,-0.007,6065,A,premium,day,east,0
-0.7297,-0.3842,0.6702,-0.4792,1.503,47.68,1.9172,-0.2947,-1.6498,39.7,68.97,-0.0382,2245,B,premium,swing,south,0
0.2263,0.3502,1.544,-1.8908,3.3586,,0.7186,-0.2217,-0.0333,29.58,67.53,-0.2553,5109,B,economy,day,south,0
-0.148,-0.7687,-0.954,0.8448,7.0933,,-0.329,0.6038,0.7512,16.78,70.92,-0.4545,9642,A,standard,day,east,0
-0.787,,0.6234,-0.0945,2.0219,68.83,-0.5823,0.7684,-0.5547,3.85,78.01,1.3914,8437,A,premium,day,north,0
0.1023,-0.5478,0.3827,-0.3521,5.093,45.66,-0.8406,-0.3264,-0.9806,19.44,54.58,-0.1652,1785,D,standard,day,west,0
-0.8337,-0.8086,1.1557,-0.4857,1.2224,31.81,-0.7526,1.2762,-1.4534,31.93,73.99,-0.4995,4516,D,standard,night,south,0
0.9296,1.2495,1.0125,0.6616,8.427,86.67,-1.6466,-0.7563,1.5589,18.42,71.36,-0.1508,9664,D,standard,day,south,0
2.203,-1.7907,0.6425,0.1874,0.9894,74.67,1.0029,0.6096,3.6891,45.83,76.7,-0.233,1680,A,standard,day,west,1
0.6405,1.4321,1.247,-0.0147,2.0967,,1.0586,-3.038,-0.829,15.63,65.35,-0.0537,5813,C,standard,night,north,0
-0.6054,-1.1179,0.9662,-0.4761,4.1814,15.62,-0.0152,1.1814,-0.8549,28.55,67.62,-0.7382,2407,D,standard,swing,east,0
1.0142,-1.1525,1.4977,-1.0384,8.8052,90.23,-0.1717,0.2344,0.8839,26.96,60.68,2.336,9756,D,economy,swing,north,0
0.693,-2.3451,0.3524,-0.6032,0.1567,,-0.5127,0.8153,2.0815,36.89,70.38,0.2103,6146,A,economy,day,south,1
1.3378,-0.9443,1.0126,-1.1609,1.2182,56.68,0.2852,0.2613,-1.261,23.68,72.99,-0.1442,3716,B,premium,night,north,0
0.6016,-1.2586,0.6706,-0.8124,,,0.57,1.305,0.335,40.04,69.81,0.8842,4758,B,premium,swing,south,0
-1.0598,-2.1272,-0.6143,-1.1466,9.8671,39.45,-0.3859,-1.6758,0.9658,21.23,84.0,2.1618,1043,D,economy,night,north,1
-0.5883,1.8403,-0.0391,-0.2498,5.4996,47.37,1.884,-0.7348,-2.2862,3.53,71.08,0.9882,1100,A,standard,day,south,1
-1.0823,-0.4546,-0.9044,-1.404,6.3264,40.49,0.2747,-0.8411,-1.8261,9.15,65.86,1.4663,9559,C,economy,swing,east,1
1.1136,2.1497,-0.8438,-2.2102,3.9605,68.07,0.4519,-0.7979,0.2831,5.16,59.98,1.4765,5023,D,standard,day,west,0
1.7384,-0.9006,0.6531,-1.4072,5.2721,33.89,-0.6349,-2.3542,0.359,14.55,56.64,-0.2981,1780,C,standard,night,north,1
0.758,0.5325,-0.2735,0.8994,0.4783,16.5,0.9156,1.2159,-0.2235,6.17,64.83,1.6488,2761,D,premium,night,north,0
0.3248,,-0.4609,0.5118,5.2814,18.71,-0.4141,0.7966,0.8798,19.36,87.57,-0.5916,1621,D,standard,swing,west,1
-1.4774,-0.1329,0.007,1.338,2.7419,65.12,0.4969,-0.6512,-0.1769,8.93,62.24,-1.4828,8681,A,standard,night,west,0
-2.2239,,1.7272,-1.0147,0.2784,50.18,0.4076,-1.1973,-0.654,10.53,80.27,-0.3362,9539,B,standard,day,south,0
-0.2391,-0.25,0.2499,-0.6833,4.1494,82.08,0.034,-0.829,,3.9,76.12,0.4068,4118,D,economy,night,south,0
-1.0743,-1.4287,,0.9786,2.5197,,-1.4972,1.1981,-0.3202,19.11,66.33,-0.0813,4945,C,premium,night,south,0
-0.4427,1.0614,-1.1726,-1.5709,,,0.888,1.4055,0.8901,29.05,63.28,2.4725,8608,A,economy,swing,east,0
-1.2619,-0.2039,-0.0318,-1.647,8.5724,65.63,-0.3872,-0.4824,0.7935,21.65,64.95,-0.0,8016,A,economy,swing,north,0
-0.579,,-0.2231,0.0148,5.31,17.2,-0.307,0.6617,0.2744,21.05,55.6,-0.0094,3637,B,standard,swing,south,0
-0.3673,-0.6944,0.4263,-0.4268,4.1094,50.2,-0.2027,-0.1187,-1.6837,11.19,57.38,0.3386,4983,D,standard,day,east,0
-1.1601,-0.8658,-0.9379,-1.3949,8.5457,36.22,1.7134,-0.0816,0.9486,22.9,61.0,-0.7628,4144,D,standard,swing,north,0
0.0023,1.3934,-0.6078,0.1385,6.3519,31.17,-1.8182,-0.6687,-0.7389,18.58,55.48,-0.3808,8006,B,standard,swing,east,1
0.1374,0.2781,-2.0776,0.2981,,68.07,0.3233,1.4041,1.4356,12.39,54.36,0.8826,5417,A,premium,swing,west,0
-0.4093,-0.8421,0.2761,-1.2954,6.6058,28.72,1.0009,0.1943,-1.6931,23.27,84.53,-1.3929,3428,A,premium,swing,north,0
0.0202,0.1156,-1.1887,-0.5056,2.5591,55.72,-1.2804,-0.4525,-0.3788,33.19,77.25,-0.6793,4906,B,standard,swing,east,0
1.3248,0.9403,-0.6727,1.5357,5.8666,15.5,-0.2811,-1.6892,0.3723,49.16,61.76,-1.8587,5607,B,economy,night,north,0
0.093,,0.598,1.3812,2.9548,47.73,-0.8285,-0.397,0.6932,20.0,71.19,0.3773,1781,D,economy,day,south,1
1.2276,-1.0925,0.6625,0.4834,4.2892,73.96,-0.5462,0.2729,1.4024,12.65,78.89,1.3716,6922,B,standard,swing,north,0
-0.4494,-1.2563,-1.2472,-0.0546,1.2716,79.2,-0.0632,0.2979,-1.5562,12.67,60.7,0.1396,7343,C,standard,day,east,0
1.0153,-0.583,0.2311,-1.4287,4.165,20.32,-0.5775,-2.4795,-0.0392,27.05,80.94,-2.4871,8758,B,,swing,north,0
0.0977,-1.6746,0.0201,-1.5556,6.6563,40.97,0.3562,-0.5524,1.0516,8.73,68.22,0.4487,2869,B,premium,swing,north,1
0.1159,-2.5636,0.8037,1.8988,4.6961,82.24,0.1374,1.9048,-0.4646,26.68,83.93,1.2943,8647,A,economy,night,north,1
0.3623,-0.4818,-0.9599,-0.3363,8.2424,67.3,1.2608,-1.1249,0.9897,18.92,61.91,0.6264,3819,C,standard,night,north,0
1.6643,-1.919,0.6215,-1.2655,6.7977,34.6,1.7203,1.401,1.0718,13.14,58.69,0.8954,4928,D,standard,day,west,0
-0.1335,0.6144,0.3476,0.3351,9.4973,49.32,2.5205,0.6072,-0.0764,7.63,74.88,-0.0628,1155,A,economy,day,east,0
-0.8565,0.2315,-0.8867,1.3906,,,-0.088,0.5875,-0.6362,4.91,73.92,0.5773,7190,D,economy,night,south,0
-0.6704,1.3223,0.5893,-1.0856,4.8785,58.58,-0.9868,-0.3152,0.2083,17.22,90.77,-0.3376,6993,C,economy,day,west,0
-0.4636,0.9087,0.2084,-0.7631,6.2758,60.8,-0.5177,-0.0653,,10.45,62.34,1.392,3315,B,economy,day,north,0
-1.5979,,0.4562,0.3595,,78.62,0.47,-0.6811,0.1274,12.87,42.41,1.7129,2800,C,premium,swing,north,0
-0.7247,,1.4167,1.3882,0.3786,36.74,0.9685,-0.8857,0.6193,3.58,38.46,0.1126,5901,D,,day,south,0
-1.581,1.4608,-2.7622,0.2556,0.934,63.15,-0.0915,2.0214,-0.6642,14.23,81.95,0.4159,6046,D,premium,night,east,0
0.5078,-1.6347,-0.1808,-1.602,3.6571,59.91,0.5196,0.6134,-1.3139,14.31,62.97,-0.7049,1513,B,premium,night,east,0
-2.4231,2.7537,-0.2782,-0.3877,4.7132,6.41,1.3151,-1.4568,-1.5669,21.92,71.92,0.024,7012,D,standard,swing,west,0
1.4801,-1.0279,-0.4118,-0.6423,3.7955,33.87,1.4636,0.1479,-0.0729,11.09,60.19,0.1311,3273,A,standard,day,north,0
0.4821,-0.0571,-0.3302,-0.4997,3.7514,82.49,0.1818,-0.6311,0.2266,15.0,61.59,0.1057,9763,C,premium,night,east,1
2.2274,-1.053,0.6686,-0.1825,7.7627,9.55,1.1965,0.5144,-0.5997,31.82,54.15,0.1126,3614,B,standard,day,west,1
-0.1728,0.4048,1.9562,-0.5831,7.783,47.45,-2.1014,0.6948,-0.4159,21.61,67.74,-0.2803,9892,B,standard,day,west,0
-0.3375,0.8355,,0.1771,5.753,51.49,0.2543,-0.404,1.8477,8.02,65.88,-0.7356,6072,A,economy,swing,east,0
0.8583,1.2385,0.8779,-1.6914,6.1143,8.37,-0.3383,0.9237,0.7413,66.4,80.48,0.3827,4329,B,standard,swing,east,1
0.0299,0.4113,0.3295,-0.0836,1.1586,,0.2421,-0.4178,-1.6575,16.74,63.72,-0.5239,5578,A,economy,day,north,0
-0.4213,,0.2099,-0.0331,6.8397,43.19,-1.7907,-0.8363,1.0734,27.23,67.28,0.8361,4770,A,standard,swing,west,0
1.5722,1.2407,-2.5019,1.5047,7.6891,60.87,-0.635,-2.0018,2.2623,15.84,59.32,-1.1187,4748,B,premium,night,west,1
-0.7816,1.4678,-0.0569,1.1269,6.4622,22.05,0.8599,0.4989,-1.3591,14.02,67.34,0.3412,3256,D,economy,day,west,1
-0.3716,-1.5483,-0.4533,-1.4756,3.1353,60.22,1.4411,-0.7564,-1.0621,11.24,87.05,0.9838,9038,A,standard,day,south,0
2.6198,-0.0746,0.0362,0.7387,4.7394,25.45,0.0163,0.7123,-1.3053,50.26,69.28,-0.2254,7201,D,premium,swing,north,0
-1.5069,-0.768,,-1.4584,2.9345,68.34,0.7959,1.9855,-0.0729,8.16,61.61,1.3379,3122,D,standard,day,west,0
0.5274,0.0715,0.1272,0.3019,4.3088,87.92,1.0653,0.1086,-0.0106,7.0,63.76,-0.5219,1723,D,standard,swing,south,0
-1.1005,-0.1658,2.7021,-0.5828,9.0297,52.03,0.6307,-1.0834,-1.054,21.98,68.29,0.1421,9295,D,standard,swing,west,0
0.0822,-0.5755,-1.0548,-1.0797,6.6265,25.09,-0.464,-1.0815,0.1878,23.4,85.34,1.2712,9079,C,economy,day,south,1
1.5842,,-0.377,-0.2001,1.2017,56.5,-1.2287,0.002,1.3198,7.37,74.15,0.9111,9199,B,standard,swing,east,0
1.4349,0.7944,-0.95,0.3594,7.2853,43.98,-0.4266,-1.8537,0.093,22.08,58.46,0.8035,6845,A,,night,east,0
0.4587,0.7427,0.201,0.6421,9.5668,68.41,-0.1822,0.3746,0.0221,42.19,75.54,0.4435,8116,C,standard,swing,west,0
0.6613,-0.7374,-0.5615,-0.7782,9.7956,43.54,-0.9504,-1.1241,-0.258,14.8,74.11,0.5573,5940,C,economy,day,north,1
0.0377,-1.3936,0.6023,-1.7655,1.2882,20.51,0.5164,-0.9349,-0.1937,6.94,27.2,-0.4181,2042,C,standard,swing,south,0
1.8623,-1.0699,-0.78,0.2277,9.3129,59.05,-0.0214,-0.6213,0.3132,30.16,73.5,-0.5621,9418,B,standard,swing,south,0
0.0016,2.493,-1.0294,1.0793,7.7904,69.72,2.2388,-0.0584,0.8847,25.5,63.19,0.6325,4326,D,standard,night,,0
-0.0306,,0.054,0.4957,1.9226,29.26,0.3703,-0.8846,-0.1101,9.54,83.9,-0.6874,2431,D,,day,north,1
0.2644,-0.5214,-0.2304,0.5085,,29.89,-2.2103,2.2082,-0.1936,12.63,64.18,-1.1328,9445,C,standard,night,north,0
0.4239,-1.1092,-0.7943,-0.7681,1.9361,50.69,1.3122,-0.5971,0.1703,21.11,78.87,0.1766,9836,B,economy,swing,west,0
-1.3596,,1.429,-0.5203,3.0213,,-2.3275,0.2133,-0.1126,17.23,59.84,-0.2425,4505,D,economy,swing,west,1
2.0244,0.1232,-1.4575,0.5568,4.2114,96.26,0.259,-0.3682,0.1468,9.39,86.32,0.2406,1965,A,standard,night,south,1
1.7661,-1.2617,1.0098,-0.7099,1.1971,,-1.7336,0.2823,-0.9748,10.48,76.87,-0.2401,7106,D,standard,day,west,0
-1.2862,-0.2426,-0.4339,1.0723,1.7515,32.78,1.0092,0.8172,1.295,24.76,51.26,0.4986,7357,D,standard,night,north,1
0.1205,0.8571,0.1241,-0.3446,0.4196,60.86,0.1106,0.8739,-2.0785,15.24,70.94,-1.7472,8996,C,standard,day,north,1
1.042,-0.0776,0.2631,-1.1534,7.9635,38.2,-0.0633,-1.0095,0.475,10.45,84.52,0.8764,6678,B,economy,swing,south,1
0.2655,1.7582,1.6487,-0.1647,9.9925,66.61,-0.2036,0.97,0.5604,6.26,66.34,-0.5019,9490,C,standard,night,north,0
-1.4848,0.0105,0.5932,2.3183,6.1048,50.43,1.1037,1.0968,-0.1379,9.23,73.82,1.7755,2617,D,standard,day,west,0
